text1	labels
GoldFinder performed HTTP GET requests to check internet connectivity and identify HTTP proxy servers and other redirectors that an HTTP request traveled through.	['T1016.001']
HEXANE has used tools including BITSAdmin to test internet connectivity from compromised hosts.	['T1016.001']
Neoichor can check for Internet connectivity by contacting bing[.]com with the request format `bing[.]com?id=<GetTickCount>`.	['T1016.001']
QakBot can measure the download speed on a targeted host.	['T1016.001']
QuietSieve can check C2 connectivity with a `ping` to 8.8.8.8 (Google public DNS).	['T1016.001']
Rising Sun can test a connection to a specified network IP address over a specified port number.	['T1016.001']
SUGARUSH has checked for internet connectivity from an infected host before attempting to establish a new TCP connection.	['T1016.001']
"Turla has used ""tracert"" to check internet connectivity."	['T1016.001']
UNC2452 has used GoldFinder to perform HTTP GET requests to check internet connectivity and identify HTTP proxy servers and other redirectors that an HTTP request travels through.	['T1016.001']
APT29 has used AdFind to enumerate remote systems.	['T1018']
APT3 has a tool that can detect the existence of remote systems.	['T1018']
"APT32 has enumerated DC servers using the command ""net group ""Domain Controllers"" /domain"". The group has also used the ""ping"" command."	['T1018']
APT39 has used NBTscan and custom tools to discover remote systems.	['T1018']
AdFind has the ability to query Active Directory for computers.	['T1018']
"BRONZE BUTLER typically use ""ping"" and Net to enumerate systems."	['T1018']
Backdoor.Oldrea can enumerate and map ICS-specific systems in victim environments.	['T1018']
"BitPaymer can use ""net view"" to discover remote systems."	['T1018']
BloodHound can enumerate and collect the properties of domain computers, including domain controllers.	['T1018']
"Carbon uses the ""net view"" command."	['T1018']
Chimera has utilized various scans and queries to find domain controllers and remote services in the target environment.	['T1018']
Cobalt Strike uses the native Windows Network Enumeration APIs to interrogate and discover targets in a Windows Active Directory network.	['T1018']
"Commands such as ""net view"" can be used in Net to gather information about available remote systems."	['T1018']
"Comnie runs the ""net view"" command"	['T1018']
Conti has the ability to discover hosts on a target network.	['T1018']
DRATzarus can search for other machines connected to compromised host and attempt to map the network.	['T1018']
Diavol can use the ARP table to find remote hosts to scan.	['T1018']
During C0015, the threat actors used the commands `net view /all /domain` and `ping` to discover remote systems. They also used PowerView's PowerShell Invoke-ShareFinder script for file share enumeration.	['T1018']
During FunnyDream, the threat actors used several tools and batch files to map victims' internal networks.	['T1018']
During Operation CuckooBees, the threat actors used the `net view` and `ping` commands as part of their advanced reconnaissance.	['T1018']
"Earth Lusca used the command ""powershell “Get-EventLog -LogName security -Newest 500 | where {$_.EventID -eq 4624} | format-list -
property * | findstr “Address””"" to find the network information of successfully logged-in accounts to discovery addresses of other machines. Earth Lusca has also used multiple scanning tools to discover other machines within the same compromised network."	['T1018']
"Epic uses the ""net view"" command on the victim’s machine."	['T1018']
FIN5 has used the open source tool Essential NetTools to map the network and build a list of targets.	['T1018']
FIN6 used publicly available tools (including Microsoft's built-in SQL querying tool, osql.exe) to map the internal network and conduct reconnaissance against Active Directory, Structured Query Language (SQL) servers, and NetBIOS.	['T1018', 'T1046']
"FIN8 has used dsquery and other Active Directory utilities to enumerate hosts; they have also used ""nltest.exe /dclist"" to retrieve a list of domain controllers."	['T1018']
"Flagpro has been used to execute ""net view"" on a targeted system."	['T1018']
Fox Kitten has used Angry IP Scanner to detect remote systems.	['T1018']
"GALLIUM used a modified version of NBTscan to identify available NetBIOS name servers over the network as well as ""ping"" to identify remote systems."	['T1018']
HEXANE has used `net view` to enumerate domain machines.	['T1018']
Indrik Spider has used PowerView to enumerate all Windows Server, Windows Server 2003, and Windows 7 instances in the Active Directory database.	['T1018']
Industroyer can enumerate remote computers in the compromised network.	['T1018']
Ke3chang has used network scanning and enumeration tools, including Ping.	['T1018']
"Kwampirs collects a list of available servers with the command ""net view""."	['T1018']
MURKYTOP has the capability to identify remote hosts on connected networks.	['T1018']
NBTscan can list NetBIOS computer names.	['T1018']
Naikon has used a netbios scanner for remote machine identification.	['T1018']
"Nltest may be used to enumerate remote domain controllers using options such as ""/dclist"" and ""/dsgetdc""."	['T1018']
OSInfo performs a connection test to discover remote systems in the network	['T1018']
Olympic Destroyer uses Windows Management Instrumentation to enumerate all systems in the network.	['T1018']
"Operation Wocao can use the ""ping"" command to discover remote systems."	['T1018']
Ping can be used to identify remote systems within a network.	['T1018']
PoetRAT used Nmap for remote system discovery.	['T1018']
"QakBot can identify remote systems through the ""net view"" command."	['T1018']
"RATANKBA runs the ""net view /domain"" and ""net view"" commands."	['T1018']
ROADTools can enumerate Azure AD systems and devices.	['T1018']
SHOTPUT has a command to list all servers in the domain, as well as one to locate domain controllers on a domain.	['T1018']
SILENTTRINITY can enumerate and collect the properties of domain computers.	['T1018']
Sandworm Team has used a tool to query Active Directory using LDAP, discovering information about computers listed in AD.	['T1018']
Silence has used Nmap to scan the corporate network, build a network topology, and identify vulnerable hosts.	['T1018']
SpicyOmelette can identify payment systems, payment gateways, and ATM systems in compromised environments.	['T1018']
"Sykipot may use ""net view /domain"" to display hostnames of available systems on a network."	['T1018']
TRITON’s TsLow python module pings controllers over the TriStation protocol.	['T1018']
The TAINTEDSCRIBE command and execution module can perform target system enumeration.	['T1018']
"Threat Group-3390 has used the ""net view"" command."	['T1018']
TrickBot can enumerate computers and network devices.	['T1018']
"Turla surveys a system upon check-in to discover remote systems on a local network using the ""net view"" and ""net view /DOMAIN"" commands. Turla has also used ""net group ""Domain Computers"" /domain"", ""net group ""Domain Controllers"" /domain"", and ""net group ""Exchange Servers"" /domain"" to enumerate domain computers, including the organization's DC and Exchange Server."	['T1018']
WannaCry scans its local network segment for remote systems to try to exploit and copy itself to.	['T1018']
"Wizard Spider has used networkdll for network discovery and psfin specifically for financial and point of sale indicators. Wizard Spider has also used AdFind and ""nltest/dclist"" to enumerate domain computers, including the domain controller."	['T1018']
"menuPass uses scripts to enumerate IP ranges on the victim network. menuPass has also issued the command ""net view /domain"" to a PlugX implant to gather information about remote systems on the network."	['T1018']
njRAT can identify remote hosts on connected networks.	['T1018']
CosmicDuke exfiltrates collected files automatically over FTP to remote servers.	['T1020']
Crutch has automatically exfiltrated stolen files to Dropbox.	['T1020']
Doki has used a script that gathers information from a hardcoded list of IP addresses and uploads to an Ngrok URL.	['T1020']
During Frankenstein, the threat actors collected information via Empire, which was automatically sent back to the adversary's C2.	['T1020']
Ebury can automatically exfiltrate gathered SSH credentials.	['T1020']
Empire has the ability to automatically send collected data back to the threat actors' C2.	['T1020']
Frankenstein has collected information via Empire, which is automatically sent the data back to the adversary's C2.	['T1020', 'T1041']
LightNeuron can be configured to automatically exfiltrate files under a specified directory.	['T1020']
OutSteel can automatically upload collected files to its C2 server.	['T1020']
Peppy has the ability to automatically exfiltrate files and keylogs.	['T1020']
Rover automatically searches for files on local drives based on a predefined list of file extensions and sends them to the command and control server every 60 minutes. Rover also automatically sends keylogger files and screenshots to the C2 server on a regular timeframe.	['T1020']
ShimRatReporter sent collected system and network information compiled into a report to an adversary-controlled C2.	['T1020']
Sidewinder has configured tools to automatically send collected files to attacker controlled servers.	['T1020']
StrongPity can automatically exfiltrate collected documents to the C2 server.	['T1020']
TajMahal has the ability to manage an automated queue of egress files and commands sent to its C2.	['T1020']
MacMa can manage remote screen sessions.	['T1021']
APT29 has used RDP sessions from public-facing systems to internal servers.	['T1021.001']
APT41 used RDP for lateral movement.	['T1021.001']
Axiom has used RDP during operations.	['T1021.001']
Blue Mockingbird has used Remote Desktop to log on to servers interactively and manually copy files to remote hosts.	['T1021.001']
Carbanak enables concurrent Remote Desktop Protocol (RDP) sessions.	['T1021.001']
Chimera has used RDP to access targeted systems.	['T1021.001']
Cobalt Group has used Remote Desktop Protocol to conduct lateral movement.	['T1021.001']
DarkComet can open an active screen of the victim’s machine and take control of the mouse and keyboard.	['T1021.001']
Dragonfly 2.0 moved laterally via RDP.	['T1021.001']
Dragonfly has moved laterally via RDP.	['T1021.001']
FIN6 used RDP to move laterally in victim networks.	['T1021.001']
FIN7 has used RDP to move laterally in victim environments.	['T1021.001']
FIN8 has used RDP for lateral movement.	['T1021.001']
Fox Kitten has used RDP to log in and move laterally in the target environment.	['T1021.001']
Kimsuky has used RDP for direct remote point-and-click access.	['T1021.001']
Leviathan has targeted RDP credentials and used it to move through the victim environment.	['T1021.001']
Magic Hound has used Remote Desktop Services on targeted systems.	['T1021.001']
OilRig has used Remote Desktop Protocol for lateral movement. The group has also used tunneling tools to tunnel RDP into the environment.	['T1021.001']
Pupy can enable/disable RDP connection and can start a remote desktop session using a browser web socket client.	['T1021.001']
QuasarRAT has a module for performing remote desktop access.	['T1021.001']
ServHelper has commands for adding a remote desktop user and sending RDP traffic to the attacker through a reverse SSH tunnel.	['T1021.001']
Silence has used RDP for lateral movement.	['T1021.001']
Stolen Pencil utilized RDP for direct remote point-and-click access.	['T1021.001']
TEMP.Veles utilized RDP throughout an operation.	['T1021.001']
The APT1 group is known to have used RDP during operations.	['T1021.001']
Wizard Spider has used RDP for lateral movement.	['T1021.001']
jRAT can support RDP control.	['T1021.001']
menuPass has used RDP connections to move across the victim network.	['T1021.001']
APT3 will copy files over to Windows Admin Shares (like ADMIN$) as part of lateral movement.	['T1021.002']
APT41 has transferred implant files using Windows Admin Shares.	['T1021.002']
Adversaries can instruct Duqu to spread laterally by copying itself to shares it has enumerated and for which it has obtained legitimate credentials (via keylogging or other means). The remote host is then infected by using the compromised credentials to schedule a task on remote machines that executes the malware.	['T1021.002', 'T1053.005', 'T1078']
Anchor can support windows execution via SMB shares.	['T1021.002']
BlackEnergy has run a plug-in on a victim to spread through the local network by using PsExec and accessing admin shares.	['T1021.002']
Blue Mockingbird has used Windows Explorer to manually copy malicious files to remote hosts over SMB.	['T1021.002']
Chimera has used Windows admin shares to move laterally.	['T1021.002']
Cobalt Strike can use Window admin shares (C$ and ADMIN$) for lateral movement.	['T1021.002']
Conficker variants spread through NetBIOS share propagation.	['T1021.002']
Conti can spread via SMB and encrypts files on different hosts, potentially compromising an entire network.	['T1021.002']
"Deep Panda uses net.exe to connect to network shares using ""net use"" commands with compromised credentials."	['T1021.002']
Diavol can spread throughout a network via SMB prior to encryption.	['T1021.002']
FIN8 has attempted to map to C$ on enumerated hosts to test the scope of their current credentials/context.	['T1021.002']
HermeticWizard can use a list of hardcoded credentials to to authenticate via NTLMSSP to the SMB shares on remote systems.	['T1021.002']
"Lateral movement can be done with Net through ""net use"" commands to connect to the on remote systems."	['T1021.002']
"Lazarus Group malware SierraAlfa accesses the ""ADMIN$"" share via SMB to conduct lateral movement."	['T1021.002']
Moses Staff has used batch scripts that can enable SMB on a compromised host.	['T1021.002']
Net Crawler uses Windows admin shares to establish authenticated sessions to remote systems over SMB as part of lateral movement.	['T1021.002']
"Olympic Destroyer uses PsExec to interact with the ""ADMIN$"" network share to execute commands on remote systems."	['T1021.002']
Operation Wocao has used Impacket's smbexec.py as well as accessing the C$ and IPC$ shares to move laterally.	['T1021.002']
Orangeworm has copied its backdoor across open network shares, including ADMIN$, C$WINDOWS, D$WINDOWS, and E$WINDOWS.	['T1021.002']
"PsExec, a tool that has been used by adversaries, writes programs to the ""ADMIN$"" network share to execute commands on remote systems."	['T1021.002']
"Sandworm Team has run ""net use"" to connect to network shares."	['T1021.002']
Shamoon accesses network share(s), enables share access to the target device, copies an executable payload to the target system, and uses a Scheduled Task/Job to execute the malware.	['T1021.002']
Stuxnet propagates to available network shares.	['T1021.002']
The Regin malware platform can use Windows admin shares to move laterally.	['T1021.002']
"Threat Group-1314 actors mapped network drives using ""net use""."	['T1021.002']
"Turla used ""net use"" commands to connect to lateral systems within a network."	['T1021.002']
Wizard Spider has used SMB to drop Cobalt Strike Beacon on a domain controller for lateral movement.	['T1021.002']
Zox has the ability to use SMB for communication.	['T1021.002']
zwShell has been copied over network shares to move laterally.	['T1021.002']
"Cobalt Strike can deliver ""beacon"" payloads for lateral movement by leveraging remote COM execution."	['T1021.003']
Cobalt Strike can deliver Beacon payloads for lateral movement by leveraging remote COM execution.	['T1021.003']
SILENTTRINITY can use `System` namespace methods to execute lateral movement using DCOM.	['T1021.003']
APT39 used secure shell (SSH) to move laterally among their targets.	['T1021.004']
BlackTech has used Putty for remote access.	['T1021.004']
Cobalt Strike can SSH to a remote service.	['T1021.004']
Empire contains modules for executing commands over SSH as well as in-memory VNC agent injection.	['T1021.004']
FIN7 has used SSH to move laterally through victim environments.	['T1021.004']
GCMAN uses Putty for lateral movement.	['T1021.004']
Kinsing has used SSH for lateral movement.	['T1021.004']
Lazarus Group used SSH and the PuTTy PSCP utility to gain access to a restricted segment of a compromised network.	['T1021.004']
Leviathan used ssh for internal reconnaissance.	['T1021.004']
TEMP.Veles has relied on encrypted SSH-based tunnels to transfer tools and for remote command/program execution.	['T1021.004']
TeamTNT has used SSH to connect back to victim machines. TeamTNT has also used SSH to transfer tools and payloads onto victim hosts and execute them.	['T1021.004']
menuPass has used Putty Secure Copy Client (PSCP) to transfer data.	['T1021.004']
DanBot can use VNC for remote access to targeted systems.	['T1021.005']
FIN7 has used TightVNC to control compromised hosts.	['T1021.005']
Fox Kitten has installed TightVNC server and client on compromised servers and endpoints for lateral movement.	['T1021.005']
GCMAN uses VNC for lateral movement.	['T1021.005']
Gamaredon Group has used VNC tools, including UltraVNC, to remotely interact with compromised hosts.	['T1021.005']
ZxShell supports functionality for VNC sessions.	['T1021.005']
APT29 has used WinRM via PowerShell to execute command and payloads on remote hosts.	['T1021.006']
SILENTTRINITY tracks `TrustedHosts` and can move laterally to these targets via WinRM.	['T1021.006']
Threat Group-3390 has used WinRM to enable remote execution.	['T1021.006']
UNC2452 has used WinRM via PowerShell to execute command and payloads on remote hosts.	['T1021.006']
A Gamaredon Group file stealer has the capability to steal data from newly connected logical volumes on a system, including USB drives.	['T1025']
An APT28 backdoor may collect the entire contents of an inserted USB device.	['T1025']
AppleSeed can find and collect data from removable media devices.	['T1025']
Aria-body has the ability to collect data from USB devices.	['T1025']
"BADNEWS copies files with certain extensions from USB devices to
a predefined directory."	['T1025']
Explosive can scan all .exe files located in the USB drive.	['T1025']
FLASHFLOOD searches for interesting files (either a default or customized set of file extensions) on removable media and copies them to a staging area. The default file types copied would include data copied to the drive by SPACESHIP.	['T1025']
GravityRAT steals files based on an extension list if a USB drive is connected to the system.	['T1025']
Machete had a module in its malware to find, encrypt, and upload files from fixed and removable drives.	['T1025']
ObliqueRAT has the ability to extract data from removable devices connected to the endpoint.	['T1025']
Once a removable media device is inserted back into the first victim, USBStealer collects data from it that was exfiltrated from a second victim.	['T1025']
Prikormka contains a module that collects documents with certain extensions from removable media or fixed drives connected via USB.	['T1025']
Ramsay can collect data from removable media and stage it for exfiltration.	['T1025']
Remsec has a package that collects documents from any inserted USB sticks.	['T1025']
TajMahal has the ability to steal written CD images and files of interest from previously connected removable drives when they become available again.	['T1025']
The FunnyDream FilePakMonitor component has the ability to collect files from removable devices.	['T1025']
Turla RPC backdoors can collect files from USB thumb drives.	['T1025']
A JPIN uses a encrypted and compressed payload that is disguised as a bitmap within the resource section of the installer.	['T1027']
A RedLeaves configuration file is encrypted with a simple XOR key, 0x53.	['T1027']
A Threat Group-3390 tool can encrypt payloads using XOR. Threat Group-3390 malware is also obfuscated using Metasploit’s shikata_ga_nai encoder as well as compressed with LZNT1 compression.	['T1027']
A Volgmer variant is encoded using a simple XOR cipher.	['T1027']
APT-C-36 has used ConfuserEx to obfuscate its variant of Imminent Monitor, compressed payload and RAT packages, and password protected encrypted email attachments to avoid detection.	['T1027']
APT18 obfuscates strings in the payload.	['T1027']
APT19 used Base64 to obfuscate commands and the payload.	['T1027']
APT28 encrypted a .dll payload using RTL and a custom encryption algorithm. APT28 has also obfuscated payloads with base64, XOR, and RC4.	['T1027']
APT29 has used encoded PowerShell commands.	['T1027']
APT3 obfuscates files or information to help evade defensive measures.	['T1027']
"APT32 uses the Invoke-Obfuscation framework to obfuscate their PowerShell and also performs other code obfuscation. APT32 has also encoded payloads using Base64 and a framework called ""Dont-Kill-My-Cat (DKMC). APT32 also encrypts the library used for network exfiltration with AES-256 in CBC mode in their macOS backdoor."	['T1027']
APT33 has used base64 to encode payloads.	['T1027']
APT34 has used base64-encoded files that are dropped to victims.	['T1027']
APT37 obfuscates strings and payloads.	['T1027']
Action RAT's commands, strings, and domains can be Base64 encoded within the payload.	['T1027']
Anchor has obfuscated code with stack strings and string encryption.	['T1027']
AppleJeus has XOR-encrypted collected system information prior to sending to a C2. AppleJeus has also used the open source ADVObfuscation library for its components.	['T1027']
AppleSeed has the ability to Base64 encode its payload and custom encrypt API calls.	['T1027']
Aria-body has used an encrypted configuration file for its loader.	['T1027']
Astaroth obfuscates its JScript code, and has used an XOR-based algorithm to encrypt payloads twice with different keys.	['T1027']
AuditCred encrypts the configuration.	['T1027']
Avaddon has used encrypted strings.	['T1027']
Avenger has the ability to XOR encrypt files to be sent to C2.	['T1027']
BLINDINGCAN has obfuscated code using Base64 encoding.	['T1027']
BLUELIGHT has a XOR-encoded payload.	['T1027']
BOOSTWRITE has encoded its payloads using a ChaCha stream cipher with a 256-bit key and 64-bit Initialization vector (IV) to evade detection.	['T1027']
BackdoorDiplomacy has obfuscated tools and malware it uses with VMProtect.	['T1027']
Bazar has used XOR, RSA2, and RC4 encrypted files.	['T1027']
BendyBear has encrypted payloads using RC4 and XOR.	['T1027']
BitPaymer has used RC4-encrypted strings and string hashes to avoid identifiable strings within the binary.	['T1027']
BlackOasis's first stage shellcode contains a NOP sled with alternative instructions that was likely designed to bypass antivirus tools.	['T1027']
Blue Mockingbird has obfuscated the wallet address in the payload binary.	['T1027']
BoomBox can encrypt data using AES prior to exfiltration.	['T1027']
Bumblebee has been delivered as password-protected zipped ISO files and used control-flow-flattening to obfuscate the flow of functions.	['T1027']
CARROTBAT has the ability to download a base64 encoded payload and execute obfuscated commands on the infected host.	['T1027']
Carbanak encrypts strings to make analysis more difficult.	['T1027']
Carberp has used XOR-based encryption to mask C2 server locations within the trojan.	['T1027']
Chimera has encoded PowerShell commands.	['T1027']
Chinoxy has encrypted its configuration file.	['T1027']
Cobalt Group obfuscated several scriptlets and code used on the victim’s machine, including through use of XOR and RC4.	['T1027']
Cobalt Strike can hash functions to obfuscate calls to the Windows API and use a public/private key pair to encrypt Beacon session metadata.	['T1027']
CoinTicker initially downloads a hidden encoded file.	['T1027']
ComRAT has used encryption and base64 to obfuscate its orchestrator code in the Registry. ComRAT has encrypted its virtual file system using AES-256 in XTS mode and has encoded PowerShell scripts.	['T1027']
Comnie uses RC4 and Base64 to obfuscate strings.	['T1027']
Conficker has obfuscated its code to prevent its removal from host machines.	['T1027']
Conti can use compiler-based obfuscation for its code, encrypt DLLs, and hide Windows API calls.	['T1027']
CookieMiner has used base64 encoding to obfuscate scripts on the system.	['T1027']
Cuba has used multiple layers of obfuscation to avoid analysis, including its Base64 encoded payload.	['T1027']
DCSrv's configuration is encrypted.	['T1027']
DRATzarus can be partly encrypted with XOR.	['T1027']
Dacls can encrypt its configuration file with AES CBC.	['T1027']
DanBot can Base64 encode its payload.	['T1027']
Dark Caracal has obfuscated strings in Bandook by base64 encoding, and then encrypting them.	['T1027']
DarkWatchman has used Base64 to encode PowerShell commands. DarkWatchman has been delivered as compressed RAR payloads in ZIP files to victims.	['T1027']
Denis obfuscates its code and encrypts the API names. Denis also encodes its payload in Base64.	['T1027']
Diavol has Base64 encoded the RSA public key used for encrypting files.	['T1027']
Donut can generate encrypted, compressed/encoded, or otherwise obfuscated code modules.	['T1027']
Dridex's strings are obfuscated using RC4.	['T1027']
Droppers used by Putter Panda use RC4 or a 16-byte XOR key consisting of the bytes 0xA0 – 0xAF to obfuscate payloads.	['T1027']
Drovorub has used XOR encrypted payloads in WebSocket client to server messages.	['T1027']
Dtrack has used a dropper that embeds an encrypted payload as extra data.	['T1027', 'T1027.009']
During C0015, the threat actors used Base64-encoded strings.	['T1027']
During Frankenstein, the threat actors ran encoded commands from the command line.	['T1027']
During Night Dragon, threat actors used a DLL that included an XOR-encoded section.	['T1027']
During Operation CuckooBees, the threat actors executed an encoded VBScript file.	['T1027']
During Operation Dust Storm, the threat actors encoded some payloads with a single-byte XOR, both skipping the key itself and zeroing in an attempt to avoid exposing the key; other payloads were Base64-encoded.	['T1027']
During Operation Honeybee, the threat actors used Base64 to encode files with a custom key.	['T1027']
EKANS uses encoded strings in its process kill list.	['T1027']
Earth Lusca used Base64 to encode strings.	['T1027']
Ebury has obfuscated its strings with a simple XOR encryption with a static key.	['T1027']
Elderwood has encrypted documents and malicious executables.	['T1027']
Elise encrypts several of its files, including configuration files.	['T1027']
Ember Bear has obfuscated malware and malicious scripts to help avoid detection.	['T1027']
Emotet has obfuscated macros within malicious documents to hide the URLs hosting the malware,  CMD.exe arguments, and PowerShell scripts.	['T1027']
EnvyScout can Base64 encode payloads.	['T1027']
Exaramel for Linux uses RC4 for encrypting the configuration.	['T1027']
Exaramel uses RC4 for encrypting the configuration.	['T1027']
FELIXROOT encrypts strings in the backdoor using a custom XOR algorithm.	['T1027']
FIN6 has used encoded PowerShell commands.	['T1027']
FIN7 has used fragmented strings, environment variables, standard input (stdin), and native character-replacement functionalities to obfuscate commands.	['T1027']
FIN8 has used environment variables and standard input (stdin) to obfuscate command-line arguments. FIN8 also obfuscates malicious macros delivered as payloads.	['T1027']
FatDuke can use base64 encoding, string stacking, and opaque predicates for obfuscation.	['T1027']
Flagpro has been delivered within ZIP or RAR password-protected archived files.	['T1027']
FlawedGrace encrypts its C2 configuration files with AES in CBC mode.	['T1027']
FoggyWeb has been XOR-encoded.	['T1027']
For Operation Spalax, the threat actors used XOR-encrypted payloads.	['T1027']
Frankenstein has run encoded commands from the command line.	['T1027']
FruitFly executes and stores obfuscated Perl scripts.	['T1027']
GALLIUM used a modified version of HTRAN in which they obfuscated strings such as debug messages in an apparent attempt to evade detection.	['T1027']
GOLD SOUTHFIELD has executed base64 encoded PowerShell scripts on compromised hosts.	['T1027']
Gallmaker obfuscated shellcode used during execution.	['T1027']
Gamaredon Group has delivered self-extracting 7z archive files within malicious document attachments, and used obfuscated or encrypted scripts.	['T1027']
Gazer logs its actions into files that are encrypted with 3DES. It also uses RSA to encrypt resources.	['T1027']
Gelsemium has the ability to compress its components.	['T1027']
GoldMax has written AES-encrypted and Base64-encoded configuration files to disk.	['T1027']
GoldenSpy's uninstaller has base64-encoded its variables.	['T1027']
Goopy's decrypter have been inflated with junk code in between legitimate API functions, and also included infinite loops to avoid analysis.	['T1027']
"GravityRAT supports file encryption (AES with the key ""lolomycin2017"")."	['T1027']
Green Lambert has encrypted strings.	['T1027']
GreyEnergy encrypts its configuration files with AES-256 and also encrypts its strings.	['T1027']
GrimAgent has used Rotate on Right (RoR) and Rotate on Left (RoL) functionality to encrypt strings.	['T1027']
Group5 disguised its malicious binaries with several layers of obfuscation, including encrypting the files.	['T1027']
H1N1 uses multiple techniques to obfuscate strings, including XOR.	['T1027']
HAWKBALL has encrypted the payload with an XOR-based algorithm.	['T1027']
HTTPBrowser's code may be obfuscated through structured exception handling and return-oriented programming.	['T1027']
HermeticWiper can compress 32-bit and 64-bit driver files with the Lempel-Ziv algorithm.	['T1027']
HermeticWizard has the ability to encrypt PE files with a reverse XOR loop.	['T1027']
Hi-Zor uses various XOR techniques to obfuscate its components.	['T1027']
HiddenWasp encrypts its configuration and payload.	['T1027']
Higaisa used Base64 encoded compressed payloads.	['T1027']
Hildegard has encrypted an ELF file.	['T1027']
HotCroissant has encrypted strings with single-byte XOR and base64 encoded RC4.	['T1027']
ISMInjector is obfuscated with the off-the-shelf SmartAssembly .NET obfuscator created by red-gate.com.	['T1027']
"IceApple can use Base64 and ""junk"" JavaScript code to obfuscate information."	['T1027']
"If the victim is using PowerShell 3.0 or later, POWERSOURCE writes its decoded payload to an Alternate Data Stream (ADS) named kernel32.dll that is saved in ""%PROGRAMDATA%\Windows\""."	['T1027']
Imminent Monitor has encrypted the spearphish attachments to avoid detection from email gateways; the debugger also encrypts information before sending to the C2.	['T1027']
In one version of KeyBoy, string obfuscation routines were used to hide many of the critical values referenced in the malware.	['T1027']
Industroyer uses heavily obfuscated code in its Windows Notepad backdoor.	['T1027']
InnaputRAT uses an 8-byte XOR key to obfuscate API names and other strings contained in the payload.	['T1027']
InvisiMole avoids analysis by encrypting all strings, internal files, configuration data and by using a custom executable format.	['T1027']
KGH_SPY has used encrypted strings in its installer.	['T1027']
KOCTOPUS has obfuscated scripts with the BatchEncryption tool.	['T1027']
KONNI is heavily obfuscated and includes encrypted configuration files.	['T1027']
Kerrdown can encrypt, encode, and compress multiple layers of shellcode.	['T1027']
Kessel's configuration is hardcoded and RC4 encrypted within the binary.	['T1027']
Kevin has Base64-encoded its configuration file.	['T1027']
KillDisk uses VMProtect to make reverse engineering the malware more difficult.	['T1027']
Lazarus Group has used multiple types of encryption and encoding for their payloads, including AES, Caracachs, RC4, XOR, Base64, and other tricks such as creating aliases in code for Native API function names.	['T1027']
LazyScripter has leveraged the BatchEncryption tool to perform advanced batch obfuscation and encoding techniques.	['T1027']
Leviathan has obfuscated code using base64 and gzip compression.	['T1027']
LightNeuron encrypts its configuration files with AES-256.	['T1027']
Lokibot has obfuscated strings with base64 encoding.	['T1027']
LoudMiner has obfuscated various scripts and encrypted DMG files.	['T1027']
MCMD can Base64 encode output strings prior to sending to C2.	['T1027']
Machete employed some visual obfuscation techniques by naming variables as combinations of letters to hinder analysis.	['T1027']
Machete has used pyobfuscate, zlib compression, and base64 encoding for obfuscation. Machete has also used some visual obfuscation techniques by naming variables as combinations of letters to hinder analysis.	['T1027']
Many strings in JHUHUGIT are obfuscated with a XOR algorithm.	['T1027']
Maze has decrypted strings and other important information during the encryption process. Maze also calls certain functions dynamically to hinder analysis.	['T1027']
Metamorfo has encrypted payloads and strings.	['T1027']
Micropsia obfuscates the configuration with a custom Base64 and XOR.	['T1027']
Milan can encode files containing information about the targeted system.	['T1027']
Molerats has delivered compressed executables within ZIP files to victims.	['T1027']
More_eggs's payload has been encrypted with a key that has the hostname and processor family information appended to the end.	['T1027']
Moses Staff has used obfuscated web shells in their operations.	['T1027']
Mosquito’s installer is obfuscated with a custom crypter to obfuscate the installer.	['T1027']
Most strings in USBStealer are encrypted using 3DES and XOR and reversed.	['T1027']
MuddyWater has used Daniel Bohannon’s Invoke-Obfuscation framework and obfuscated PowerShell scripts. The group has also used other obfuscation methods, including Base64 obfuscation of VBScripts and PowerShell commands.	['T1027']
NanHaiShu encodes files in Base64.	['T1027']
NanoCore’s plugins were obfuscated with Eazfuscater.NET 3.3.	['T1027']
OLDBAIT obfuscates internal strings and unpacks them at startup.	['T1027']
Operation Wocao has executed PowerShell commands which were encoded or compressed using Base64, zlib, and XOR.	['T1027']
P.A.S. Webshell can use encryption and base64 encoding to hide strings and to enforce access control once deployed.	['T1027']
POSHSPY appends a file signature header (randomly selected from six file types) to encrypted data prior to upload or download.	['T1027']
POWERSTATS uses character replacement, PowerShell environment variables, and XOR encoding to obfuscate code. POWERSTATS's backdoor code is a multi-layer obfuscated, encoded, and compressed blob.  POWERSTATS has used PowerShell code with custom string obfuscation	['T1027']
PS1 is distributed as a set of encrypted files and scripts.	['T1027']
PUNCHBUGGY has hashed most its code's functions and encrypted payloads with base64 and XOR.	['T1027']
PlugX can use API hashing and modify the names of strings to evade detection.	['T1027']
PoetRAT has used a custom encryption scheme for communication between scripts and pyminifier to obfuscate scripts.	['T1027']
PoisonIvy hides any strings related to its own indicators of compromise.	['T1027']
PolyglotDuke can custom encrypt strings.	['T1027']
Pony attachments have been delivered via compressed archive files. Pony also obfuscates the memory flow by adding junk instructions when executing to make analysis more difficult.	['T1027']
PowerDuke uses steganography to hide backdoors in PNG files, which are also encrypted using the Tiny Encryption Algorithm (TEA).	['T1027', 'T1027.003']
PowerPunch can use Base64-encoded scripts.	['T1027']
PowerSploit contains a collection of ScriptModification modules that compress and encode scripts and payloads.	['T1027']
